Country Name,3,value
"Korea, Rep.",1986,116837000000.0
Kuwait,1986,17903681693.0
Latin America & Caribbean (excluding high income),1986,596406000000.0
Lao PDR,1986,1776842041.0
Lebanon,1986,
Liberia,1986,
Libya,1986,
St. Lucia,1986,340000000.0
Latin America & Caribbean,1986,722904000000.0
Least developed countries: UN classification,1986,119946000000.0
Low income,1986,96121458401.0
Liechtenstein,1986,779365167.6
Sri Lanka,1986,6405210564.0
Lower middle income,1986,975995000000.0
Low & middle income,1986,2850440000000.0
Lesotho,1986,318862888.4
Late-demographic dividend,1986,1501850000000.0
Lithuania,1986,
Luxembourg,1986,6685595088.0
Latvia,1986,
"Macao SAR, China",1986,1532097040.0
St. Martin (French part),1986,
Morocco,1986,19462175322.0
Monaco,1986,1515209588.0
Moldova,1986,
Madagascar,1986,4347989799.0
Maldives,1986,141882254.2
Middle East & North Africa,1986,672461000000.0
Mexico,1986,134550000000.0
Marshall Islands,1986,55989000.0
Middle income,1986,2755640000000.0
North Macedonia,1986,
Mali,1986,1852163456.0
Malta,1986,1435079200.0
Myanmar,1986,1590096759.0
Middle East & North Africa (excluding high income),1986,446509000000.0
Montenegro,1986,
Mongolia,1986,2896178867.0
Northern Mariana Islands,1986,
Mozambique,1986,
Mauritania,1986,1186628779.0
Mauritius,1986,1462900255.0
Malawi,1986,1183654828.0
Malaysia,1986,27734562640.0
North America,1986,4958240000000.0
Namibia,1986,1809073862.0
New Caledonia,1986,1201321509.0
Niger,1986,1904097020.0
Nigeria,1986,54805852581.0
Nicaragua,1986,2885710609.0
Netherlands,1986,200862000000.0
Norway,1986,78693253276.0
Nepal,1986,2850784523.0
Nauru,1986,
New Zealand,1986,30604668357.0
OECD members,1986,12217500000000.0
Oman,1986,7323822251.0
Other small states,1986,32584407289.0
Pakistan,1986,31899070056.0
Panama,1986,6797834200.0
Peru,1986,15244232958.0
Philippines,1986,33987178952.0
Palau,1986,
Papua New Guinea,1986,2648033766.0
Poland,1986,
Pre-demographic dividend,1986,206215000000.0
Puerto Rico,1986,22009300000.0
"Korea, Dem. People's Rep.",1986,
Portugal,1986,38745901354.0
Paraguay,1986,3723993943.0
West Bank and Gaza,1986,
Pacific island small states,1986,2042372042.0
Post-demographic dividend,1986,12000600000000.0
French Polynesia,1986,2212028291.0
Qatar,1986,5053021951.0
Romania,1986,
Russian Federation,1986,
Rwanda,1986,1944711061.0
South Asia,1986,314035000000.0
Saudi Arabia,1986,86962013011.0
Sudan,1986,10092200000.0
Senegal,1986,5392093508.0
Singapore,1986,18586746057.0
Solomon Islands,1986,147620047.5
Sierra Leone,1986,490181456.6
El Salvador,1986,3771663200.0
San Marino,1986,
Somalia,1986,930318705.3
Serbia,1986,
Sub-Saharan Africa (excluding high income),1986,260273000000.0
South Sudan,1986,
Sub-Saharan Africa,1986,260479000000.0
Small states,1986,49316312245.0
Sao Tome and Principe,1986,
Suriname,1986,891000000.0
Slovak Republic,1986,
Slovenia,1986,
Sweden,1986,150498000000.0
Eswatini,1986,449146608.3
Sint Maarten (Dutch part),1986,
Seychelles,1986,207850623.6
Syrian Arab Republic,1986,25460636943.0
Turks and Caicos Islands,1986,
Chad,1986,1067828247.0
East Asia & Pacific (IDA & IBRD countries),1986,524371000000.0
Europe & Central Asia (IDA & IBRD countries),1986,
Togo,1986,1060911735.0
Thailand,1986,43096746122.0
Tajikistan,1986,
Turkmenistan,1986,
Latin America & the Caribbean (IDA & IBRD countries),1986,669355000000.0
Timor-Leste,1986,
Middle East & North Africa (IDA & IBRD countries),1986,442523000000.0
Tonga,1986,68195855.61
South Asia (IDA & IBRD),1986,314035000000.0
Sub-Saharan Africa (IDA & IBRD countries),1986,260479000000.0
Trinidad and Tobago,1986,4794444444.0
Tunisia,1986,9018136020.0
Turkiye,1986,75728009963.0
Tuvalu,1986,
Tanzania,1986,
Uganda,1986,3923232122.0
Ukraine,1986,
Upper middle income,1986,1734390000000.0
Uruguay,1986,5880112788.0
United States,1986,4579630000000.0
Uzbekistan,1986,
St. Vincent and the Grenadines,1986,160846656.7
"Venezuela, RB",1986,60391604938.0
British Virgin Islands,1986,
Virgin Islands (U.S.),1986,
Vietnam,1986,26336616250.0
Vanuatu,1986,126498935.3
World,1986,15207800000000.0
Samoa,1986,100947848.6
Kosovo,1986,
"Yemen, Rep.",1986,
South Africa,1986,73354782109.0
Zambia,1986,1661948718.0
Zimbabwe,1986,6217523700.0
Aruba,1987,487709497.2
Africa Eastern and Southern,1987,186147000000.0
Afghanistan,1987,
Africa Western and Central,1987,110322000000.0
Angola,1987,8083872012.0
Albania,1987,2080796250.0
Andorra,1987,611316399.4
Arab World,1987,440606000000.0
United Arab Emirates,1987,36384908744.0
Argentina,1987,111106000000.0
Armenia,1987,
American Samoa,1987,
Antigua and Barbuda,1987,337174861.9
Australia,1987,189488000000.0
Austria,1987,124168000000.0
Azerbaijan,1987,
Burundi,1987,1131466494.0
Belgium,1987,149394000000.0
Benin,1987,1562412030.0
Burkina Faso,1987,2369834650.0
Bangladesh,1987,24298032258.0
Bulgaria,1987,28101000000.0
Bahrain,1987,3392021011.0
"Bahamas, The",1987,2713999900.0
Bosnia and Herzegovina,1987,
Belarus,1987,
Belize,1987,281082558.6
Bermuda,1987,1296499968.0
Bolivia,1987,4347956338.0
Brazil,1987,237518000000.0
Barbados,1987,1704370308.0
Brunei Darussalam,1987,2754463438.0
Bhutan,1987,242770861.6
Botswana,1987,1965274882.0
Central African Republic,1987,1200991826.0
Canada,1987,431317000000.0
Central Europe and the Baltics,1987,
Switzerland,1987,199404000000.0
Channel Islands,1987,
Chile,1987,22255407685.0
China,1987,272973000000.0
Cote d'Ivoire,1987,10087653189.0
Cameroon,1987,13049658331.0
"Congo, Dem. Rep.",1987,7661625473.0
"Congo, Rep.",1987,2297753649.0
Colombia,1987,36373307085.0
Comoros,1987,337525870.6
Cabo Verde,1987,235253171.8
Costa Rica,1987,4532952047.0
Caribbean small states,1987,15521747480.0
Cuba,1987,25213935012.0
Curacao,1987,
Cayman Islands,1987,
Cyprus,1987,3704813886.0
Czechia,1987,
Germany,1987,1298180000000.0
Djibouti,1987,373371738.3
Dominica,1987,151868754.4
Denmark,1987,109414000000.0
Dominican Republic,1987,5826987099.0
Algeria,1987,66746396416.0
East Asia & Pacific (excluding high income),1987,519069000000.0
Early-demographic dividend,1987,1480760000000.0
East Asia & Pacific,1987,3619760000000.0
Europe & Central Asia (excluding high income),1987,
Europe & Central Asia,1987,6421090000000.0
Ecuador,1987,13945431882.0
"Egypt, Arab Rep.",1987,40455616654.0
Euro area,1987,4159430000000.0
Eritrea,1987,
Spain,1987,318748000000.0
Estonia,1987,
Ethiopia,1987,10527338647.0
European Union,1987,4631210000000.0
Fragile and conflict affected situations,1987,366257000000.0
Finland,1987,91594751792.0
Fiji,1987,1177908192.0
France,1987,934173000000.0
Faroe Islands,1987,
"Micronesia, Fed. Sts.",1987,116700000.0
Gabon,1987,3281797039.0
United Kingdom,1987,745163000000.0
Georgia,1987,
Ghana,1987,5074829932.0
Gibraltar,1987,
Guinea,1987,2041538040.0
"Gambia, The",1987,220626484.2
Guinea-Bissau,1987,173836362.0
Equatorial Guinea,1987,93345847.73
Greece,1987,65652750377.0
Grenada,1987,215009569.6
Greenland,1987,787392365.8
Guatemala,1987,7084399840.0
Guam,1987,
Guyana,1987,354591846.9
High income,1987,14343400000000.0
"Hong Kong SAR, China",1987,50622571586.0
Honduras,1987,6190521242.0
Heavily indebted poor countries (HIPC),1987,129545000000.0
Croatia,1987,
Haiti,1987,2047200000.0
Hungary,1987,
IBRD only,1987,2780380000000.0
IDA & IBRD total,1987,3106580000000.0
IDA total,1987,323659000000.0
IDA blend,1987,134041000000.0
Indonesia,1987,75929617576.0
IDA only,1987,189985000000.0
Isle of Man,1987,
India,1987,279034000000.0
Not classified,1987,
Ireland,1987,33920518493.0
"Iran, Islamic Rep.",1987,134010000000.0
Iraq,1987,56774193548.0
Iceland,1987,5520318405.0
Israel,1987,
Italy,1987,805713000000.0
Jamaica,1987,3286987552.0
Jordan,1987,6755391433.0
Japan,1987,2532810000000.0
Kazakhstan,1987,
Kenya,1987,7970820531.0
Kyrgyz Republic,1987,
Cambodia,1987,
Kiribati,1987,35709284.41
St. Kitts and Nevis,1987,147748148.1
"Korea, Rep.",1987,147948000000.0
Kuwait,1987,22365734482.0
Latin America & Caribbean (excluding high income),1987,640031000000.0
Lao PDR,1987,1087273104.0
Lebanon,1987,
Liberia,1987,
Libya,1987,
St. Lucia,1987,375555555.6
Latin America & Caribbean,1987,761767000000.0
Least developed countries: UN classification,1987,131914000000.0
Low income,1987,111594000000.0
Liechtenstein,1987,1052843348.0
Sri Lanka,1987,6682167120.0
Lower middle income,1987,955330000000.0
Low & middle income,1987,2944600000000.0
Lesotho,1987,402774852.7
Late-demographic dividend,1987,1580840000000.0
Lithuania,1987,
Luxembourg,1987,8320902215.0
Latvia,1987,
"Macao SAR, China",1987,1957726785.0
St. Martin (French part),1987,
Morocco,1987,21765261042.0
Monaco,1987,1839095595.0
Moldova,1987,
Madagascar,1987,3212900561.0
Maldives,1987,141223029.4
Middle East & North Africa,1987,619193000000.0
Mexico,1987,147541000000.0
Marshall Islands,1987,62983000.0
Middle income,1987,2833270000000.0
North Macedonia,1987,
Mali,1987,2090629984.0
Malta,1987,1751247763.0
Myanmar,1987,1448003804.0
Middle East & North Africa (excluding high income),1987,390483000000.0
Montenegro,1987,
Mongolia,1987,3020611600.0
Northern Mariana Islands,1987,
Mozambique,1987,
Mauritania,1987,1344665271.0
Mauritius,1987,1880852914.0
Malawi,1987,1183094128.0
Malaysia,1987,32181695507.0
North America,1987,5287830000000.0
Namibia,1987,2300105497.0
New Caledonia,1987,1488093104.0
Niger,1987,2233005823.0
Nigeria,1987,52676041931.0
Nicaragua,1987,3851213728.0
Netherlands,1987,245046000000.0
Norway,1987,94230055659.0
Nepal,1987,2957255380.0
Nauru,1987,
New Zealand,1987,40376354070.0
OECD members,1987,14149100000000.0
Oman,1987,7811183095.0
Other small states,1987,38672534686.0
Pakistan,1987,33351529275.0
Panama,1987,6827665300.0
Peru,1987,20702298397.0
Philippines,1987,37791442731.0
Palau,1987,
Papua New Guinea,1987,3143848331.0
Poland,1987,
Pre-demographic dividend,1987,225932000000.0
Puerto Rico,1987,24025800000.0
"Korea, Dem. People's Rep.",1987,
Portugal,1987,48182925857.0
Paraguay,1987,3971044724.0
West Bank and Gaza,1987,
Pacific island small states,1987,1987609145.0
Post-demographic dividend,1987,13914100000000.0
French Polynesia,1987,2677977169.0
Qatar,1987,5446428681.0
Romania,1987,38413636364.0
Russian Federation,1987,
Rwanda,1987,2157434025.0
South Asia,1987,348690000000.0
Saudi Arabia,1987,85695941760.0
Sudan,1987,12093333333.0
Senegal,1987,6487352283.0
Singapore,1987,20919215578.0
Solomon Islands,1987,155128568.0
Sierra Leone,1987,701307602.3
El Salvador,1987,3958045800.0
San Marino,1987,
Somalia,1987,1009792724.0
Serbia,1987,
Sub-Saharan Africa (excluding high income),1987,296032000000.0
South Sudan,1987,
Sub-Saharan Africa,1987,296280000000.0
Small states,1987,56334041173.0
Sao Tome and Principe,1987,
Suriname,1987,980000000.0
Slovak Republic,1987,
Slovenia,1987,
Sweden,1987,183010000000.0
Eswatini,1987,584135559.9
Sint Maarten (Dutch part),1987,
Seychelles,1987,249267039.8
Syrian Arab Republic,1987,32538089172.0
Turks and Caicos Islands,1987,
Chad,1987,1163426851.0
East Asia & Pacific (IDA & IBRD countries),1987,518291000000.0
Europe & Central Asia (IDA & IBRD countries),1987,
Togo,1987,1249099130.0
Thailand,1987,50535438696.0
Tajikistan,1987,
Turkmenistan,1987,2336448598.0
Latin America & the Caribbean (IDA & IBRD countries),1987,704579000000.0
Timor-Leste,1987,
Middle East & North Africa (IDA & IBRD countries),1987,386998000000.0
Tonga,1987,81667133.45
South Asia (IDA & IBRD),1987,348690000000.0
Sub-Saharan Africa (IDA & IBRD countries),1987,296280000000.0
Trinidad and Tobago,1987,4797777778.0
Tunisia,1987,9696271268.0
Turkiye,1987,87172789528.0
Tuvalu,1987,
Tanzania,1987,
Uganda,1987,6269511615.0
Ukraine,1987,64087694038.0
Upper middle income,1987,1850900000000.0
Uruguay,1987,7367494080.0
United States,1987,4855220000000.0
Uzbekistan,1987,
St. Vincent and the Grenadines,1987,175580647.4
"Venezuela, RB",1987,48029034483.0
British Virgin Islands,1987,
Virgin Islands (U.S.),1987,
Vietnam,1987,36658108850.0
Vanuatu,1987,139464173.5
World,1987,17310300000000.0
Samoa,1987,111713922.1
Kosovo,1987,
"Yemen, Rep.",1987,
South Africa,1987,96535747615.0
Zambia,1987,2269894737.0
Zimbabwe,1987,6741215100.0
Aruba,1988,596648044.7
Africa Eastern and Southern,1988,204142000000.0
Afghanistan,1988,
Africa Western and Central,1988,108943000000.0
Angola,1988,8769250550.0
Albania,1988,2051236250.0
Andorra,1988,721425939.2
Arab World,1988,424900000000.0
United Arab Emirates,1988,36275674203.0
Argentina,1988,126207000000.0
Armenia,1988,
American Samoa,1988,
Antigua and Barbuda,1988,398637727.8
Australia,1988,236154000000.0
Austria,1988,133339000000.0
Azerbaijan,1988,
Burundi,1988,1082403219.0
Belgium,1988,162299000000.0
Benin,1988,1620246187.0
Burkina Faso,1988,2616040646.0
Bangladesh,1988,26579005760.0
Bulgaria,1988,22555941176.0
Bahrain,1988,3702393617.0
"Bahamas, The",1988,2817900000.0
Bosnia and Herzegovina,1988,
Belarus,1988,
Belize,1988,320093360.3
Bermuda,1988,1415100032.0
Bolivia,1988,4597615622.0
Brazil,1988,258816000000.0
Barbados,1988,1812757918.0
Brunei Darussalam,1988,2690717551.0
Bhutan,1988,272241005.2
Botswana,1988,2644536804.0
Central African Republic,1988,1264899368.0
Canada,1988,507354000000.0
Central Europe and the Baltics,1988,
Switzerland,1988,215722000000.0
Channel Islands,1988,
Chile,1988,26040229793.0
China,1988,312354000000.0
Cote d'Ivoire,1988,10255170460.0
Cameroon,1988,12236058143.0
"Congo, Dem. Rep.",1988,8861299977.0
"Congo, Rep.",1988,2212536313.0
Colombia,1988,39212550050.0
Comoros,1988,356500026.7
Cabo Verde,1988,264308140.3
Costa Rica,1988,4614629898.0
Caribbean small states,1988,16459864447.0
Cuba,1988,27458999472.0
Curacao,1988,
Cayman Islands,1988,
Cyprus,1988,4278792597.0
Czechia,1988,
Germany,1988,1401230000000.0
Djibouti,1988,395794538.6
Dominica,1988,171106184.1
Denmark,1988,115553000000.0
Dominican Republic,1988,5374314928.0
Algeria,1988,59089067187.0
East Asia & Pacific (excluding high income),1988,575627000000.0
Early-demographic dividend,1988,1554590000000.0
East Asia & Pacific,1988,4354920000000.0
Europe & Central Asia (excluding high income),1988,862081000000.0
Europe & Central Asia,1988,7147460000000.0
Ecuador,1988,13051886552.0
"Egypt, Arab Rep.",1988,34980124929.0
Euro area,1988,4574520000000.0
Eritrea,1988,
Spain,1988,376160000000.0
Estonia,1988,
Ethiopia,1988,10908935749.0
European Union,1988,5084240000000.0
Fragile and conflict affected situations,1988,383797000000.0
Finland,1988,109059000000.0
Fiji,1988,1109976928.0
France,1988,1018850000000.0
Faroe Islands,1988,
"Micronesia, Fed. Sts.",1988,124700000.0
Gabon,1988,3834503378.0
United Kingdom,1988,910123000000.0
Georgia,1988,
Ghana,1988,5197840979.0
Gibraltar,1988,
Guinea,1988,2384295982.0
"Gambia, The",1988,266673126.2
Guinea-Bissau,1988,164458120.3
Equatorial Guinea,1988,100534663.3
Greece,1988,76261277925.0
Grenada,1988,236357523.7
Greenland,1988,898611007.9
Guatemala,1988,7841602824.0
Guam,1988,
Guyana,1988,413799990.0
High income,1988,16148900000000.0
"Hong Kong SAR, China",1988,59707404561.0
Honduras,1988,5902717091.0
Heavily indebted poor countries (HIPC),1988,136561000000.0
Croatia,1988,
Haiti,1988,2613926800.0
Hungary,1988,
IBRD only,1988,2994530000000.0
IDA & IBRD total,1988,3314040000000.0
IDA total,1988,320066000000.0
IDA blend,1988,137620000000.0
Indonesia,1988,84300174476.0
IDA only,1988,182502000000.0
Isle of Man,1988,
India,1988,296589000000.0
Not classified,1988,
Ireland,1988,37772896221.0
"Iran, Islamic Rep.",1988,123058000000.0
Iraq,1988,62684516129.0
Iceland,1988,6106635816.0
Israel,1988,
Italy,1988,891609000000.0
Jamaica,1988,3828310735.0
Jordan,1988,6277317660.0
Japan,1988,3071680000000.0
Kazakhstan,1988,
Kenya,1988,8355380879.0
Kyrgyz Republic,1988,
Cambodia,1988,
Kiribati,1988,44534729.28
St. Kitts and Nevis,1988,172692592.6
"Korea, Rep.",1988,199591000000.0
Kuwait,1988,20692472760.0
Latin America & Caribbean (excluding high income),1988,710580000000.0
Lao PDR,1988,598961269.3
Lebanon,1988,3313540068.0
Liberia,1988,
Libya,1988,
St. Lucia,1988,429629629.6
Latin America & Caribbean,1988,851043000000.0
Least developed countries: UN classification,1988,145243000000.0
Low income,1988,101555000000.0
Liechtenstein,1988,1161757671.0
Sri Lanka,1988,6978371581.0
Lower middle income,1988,972635000000.0
Low & middle income,1988,3129940000000.0
Lesotho,1988,470389179.7
Late-demographic dividend,1988,1725810000000.0
Lithuania,1988,
Luxembourg,1988,9418167855.0
Latvia,1988,
"Macao SAR, China",1988,2288759545.0
St. Martin (French part),1988,
Morocco,1988,25705296184.0
Monaco,1988,2000674667.0
Moldova,1988,
Madagascar,1988,3189456961.0
Maldives,1988,168514513.4
Middle East & North Africa,1988,586915000000.0
Mexico,1988,181612000000.0
Marshall Islands,1988,70688000.0
Middle income,1988,3029630000000.0
North Macedonia,1988,
Mali,1988,2169040605.0
Malta,1988,2019474244.0
Myanmar,1988,1392547743.0
Middle East & North Africa (excluding high income),1988,358478000000.0
Montenegro,1988,
Mongolia,1988,3204461567.0
Northern Mariana Islands,1988,
Mozambique,1988,
Mauritania,1988,1414951854.0
Mauritius,1988,2134517068.0
Malawi,1988,1379924257.0
Malaysia,1988,35271880250.0
North America,1988,5745210000000.0
Namibia,1988,2495059627.0
New Caledonia,1988,2072775508.0
Niger,1988,2280356338.0
Nigeria,1988,49648470440.0
Nicaragua,1988,2631096767.0
Netherlands,1988,261911000000.0
Norway,1988,101900000000.0
Nepal,1988,3487009748.0
Nauru,1988,
New Zealand,1988,45176811594.0
OECD members,1988,15948300000000.0
Oman,1988,8386215865.0
Other small states,1988,43448336300.0
Pakistan,1988,38472742808.0
Panama,1988,5902783400.0
Peru,1988,15439408447.0
Philippines,1988,43152077818.0
Palau,1988,
Papua New Guinea,1988,3655979702.0
Poland,1988,
Pre-demographic dividend,1988,236999000000.0
Puerto Rico,1988,26385800000.0
"Korea, Dem. People's Rep.",1988,
Portugal,1988,56347250696.0
Paraguay,1988,4255683528.0
West Bank and Gaza,1988,
Pacific island small states,1988,2033192300.0
Post-demographic dividend,1988,15674200000000.0
French Polynesia,1988,2723496362.0
Qatar,1988,6038187033.0
Romania,1988,40809523810.0
Russian Federation,1988,554713000000.0
Rwanda,1988,2395493878.0
South Asia,1988,374679000000.0
Saudi Arabia,1988,88256162069.0
Sudan,1988,14372555556.0
Senegal,1988,6418419798.0
Singapore,1988,25371462488.0
Solomon Islands,1988,176494422.1
Sierra Leone,1988,1055083945.0
El Salvador,1988,4189880000.0
San Marino,1988,
Somalia,1988,1038291284.0
Serbia,1988,
Sub-Saharan Africa (excluding high income),1988,312162000000.0
South Sudan,1988,
Sub-Saharan Africa,1988,312446000000.0
Small states,1988,62036647086.0
Sao Tome and Principe,1988,
Suriname,1988,1161000000.0
Slovak Republic,1988,
Slovenia,1988,
Sweden,1988,206987000000.0
Eswatini,1988,692016714.3
Sint Maarten (Dutch part),1988,
Seychelles,1988,283828769.0
Syrian Arab Republic,1988,16574342984.0
Turks and Caicos Islands,1988,
Chad,1988,1482597299.0
East Asia & Pacific (IDA & IBRD countries),1988,574764000000.0
Europe & Central Asia (IDA & IBRD countries),1988,988662000000.0
Togo,1988,1378847487.0
Thailand,1988,61667199835.0
Tajikistan,1988,
Turkmenistan,1988,3010033445.0
Latin America & the Caribbean (IDA & IBRD countries),1988,788572000000.0
Timor-Leste,1988,
Middle East & North Africa (IDA & IBRD countries),1988,355278000000.0
Tonga,1988,106657267.4
South Asia (IDA & IBRD),1988,374679000000.0
Sub-Saharan Africa (IDA & IBRD countries),1988,312446000000.0
Trinidad and Tobago,1988,4496852073.0
Tunisia,1988,10096292842.0
Turkiye,1988,90852814005.0
Tuvalu,1988,
Tanzania,1988,5100405772.0
Uganda,1988,6508931652.0
Ukraine,1988,74703517903.0
Upper middle income,1988,2052570000000.0
Uruguay,1988,8213515459.0
United States,1988,5236440000000.0
Uzbekistan,1988,
St. Vincent and the Grenadines,1988,200726712.6
"Venezuela, RB",1988,60226413793.0
British Virgin Islands,1988,
Virgin Islands (U.S.),1988,
Vietnam,1988,25423812649.0
Vanuatu,1988,158351368.4
World,1988,19341200000000.0
Samoa,1988,133016065.4
Kosovo,1988,
"Yemen, Rep.",1988,
South Africa,1988,103977000000.0
Zambia,1988,3713614458.0
Zimbabwe,1988,7814784100.0
Aruba,1989,695530726.3
Africa Eastern and Southern,1989,217541000000.0
Afghanistan,1989,
Africa Western and Central,1989,101769000000.0
Angola,1989,10201099039.0
Albania,1989,2253090000.0
Andorra,1989,795449332.4
Arab World,1989,455823000000.0
United Arab Emirates,1989,41464995914.0
Argentina,1989,76636898036.0
Armenia,1989,
American Samoa,1989,
Antigua and Barbuda,1989,438794788.5
Australia,1989,299878000000.0
Austria,1989,133106000000.0
Azerbaijan,1989,
Burundi,1989,1113924130.0
Belgium,1989,164221000000.0
Benin,1989,1502294411.0
Burkina Faso,1989,2615587726.0
Bangladesh,1989,28781714764.0
Bulgaria,1989,21988444444.0
Bahrain,1989,3863563830.0
"Bahamas, The",1989,3062000000.0
Bosnia and Herzegovina,1989,
Belarus,1989,
Belize,1989,369133890.7
Bermuda,1989,1501500032.0
Bolivia,1989,4715978694.0
Brazil,1989,347028000000.0
Barbados,1989,2006165167.0
Brunei Darussalam,1989,2985467979.0
Bhutan,1989,264725207.0
Botswana,1989,3083800685.0
Central African Republic,1989,1233930277.0
Canada,1989,565056000000.0
Central Europe and the Baltics,1989,
Switzerland,1989,208281000000.0
Channel Islands,1989,
Chile,1989,29885685143.0
China,1989,347768000000.0
Cote d'Ivoire,1989,9757410614.0
Cameroon,1989,11012566161.0
"Congo, Dem. Rep.",1989,9021862775.0
"Congo, Rep.",1989,2389593022.0
Colombia,1989,39540080200.0
Comoros,1989,341476764.0
Cabo Verde,1989,267448513.1
Costa Rica,1989,5251025767.0
Caribbean small states,1989,16872897191.0
Cuba,1989,27023468666.0
Curacao,1989,
Cayman Islands,1989,
Cyprus,1989,4563482604.0
Czechia,1989,
Germany,1989,1398970000000.0
Djibouti,1989,409220087.1
Dominica,1989,185137243.0
Denmark,1989,112409000000.0
Dominican Republic,1989,6686593060.0
Algeria,1989,55634414465.0
East Asia & Pacific (excluding high income),1989,622530000000.0
Early-demographic dividend,1989,1584650000000.0
East Asia & Pacific,1989,4536220000000.0
Europe & Central Asia (excluding high income),1989,834088000000.0
Europe & Central Asia,1989,7242780000000.0
Ecuador,1989,13890828708.0
"Egypt, Arab Rep.",1989,39756299050.0
Euro area,1989,4672690000000.0
Eritrea,1989,
Spain,1989,414757000000.0
Estonia,1989,
Ethiopia,1989,11476584879.0
European Union,1989,5193620000000.0
Fragile and conflict affected situations,1989,381221000000.0
Finland,1989,119012000000.0
Fiji,1989,1182686577.0
France,1989,1025210000000.0
Faroe Islands,1989,
"Micronesia, Fed. Sts.",1989,135200000.0
Gabon,1989,4186411457.0
United Kingdom,1989,926885000000.0
Georgia,1989,
Ghana,1989,5251764264.0
Gibraltar,1989,
Guinea,1989,2432029434.0
"Gambia, The",1989,284119692.5
Guinea-Bissau,1989,213143016.4
Equatorial Guinea,1989,88265974.58
Greece,1989,79169043223.0
Grenada,1989,267327642.2
Greenland,1989,929796722.4
Guatemala,1989,8410724361.0
Guam,1989,
Guyana,1989,379779389.7
High income,1989,16897600000000.0
"Hong Kong SAR, China",1989,68790369107.0
Honduras,1989,5432344902.0
Heavily indebted poor countries (HIPC),1989,139413000000.0
Croatia,1989,
Haiti,1989,2736243800.0
Hungary,1989,
IBRD only,1989,3104950000000.0
IDA & IBRD total,1989,3429230000000.0
IDA total,1989,324362000000.0
IDA blend,1989,132645000000.0
Indonesia,1989,94451427898.0
IDA only,1989,191957000000.0
Isle of Man,1989,
India,1989,296042000000.0
Not classified,1989,
Ireland,1989,39238392678.0
"Iran, Islamic Rep.",1989,120496000000.0
Iraq,1989,65831935484.0
Iceland,1989,5672569449.0
Israel,1989,
Italy,1989,928661000000.0
Jamaica,1989,4404970059.0
Jordan,1989,4221197355.0
Japan,1989,3054910000000.0
Kazakhstan,1989,
Kenya,1989,8283114648.0
Kyrgyz Republic,1989,
Cambodia,1989,
Kiribati,1989,44282777.16
St. Kitts and Nevis,1989,192518518.5
"Korea, Rep.",1989,246927000000.0
Kuwait,1989,24312117767.0
Latin America & Caribbean (excluding high income),1989,798246000000.0
Lao PDR,1989,714046821.1
Lebanon,1989,2717998688.0
Liberia,1989,
Libya,1989,
St. Lucia,1989,486666666.7
Latin America & Caribbean,1989,928603000000.0
Least developed countries: UN classification,1989,156905000000.0
Low income,1989,112226000000.0
Liechtenstein,1989,1120000917.0
Sri Lanka,1989,6987267684.0
Lower middle income,1989,972114000000.0
Low & middle income,1989,3254230000000.0
Lesotho,1989,495404888.1
Late-demographic dividend,1989,1825840000000.0
Lithuania,1989,
Luxembourg,1989,10037674038.0
Latvia,1989,
"Macao SAR, China",1989,2705659767.0
St. Martin (French part),1989,
Morocco,1989,26314220188.0
Monaco,1989,2010116851.0
Moldova,1989,
Madagascar,1989,3175638333.0
Maldives,1989,189514434.2
Middle East & North Africa,1989,609478000000.0
Mexico,1989,221401000000.0
Marshall Islands,1989,72798000.0
Middle income,1989,3144260000000.0
North Macedonia,1989,
Mali,1989,2181821906.0
Malta,1989,2118574772.0
Myanmar,1989,1674823311.0
Middle East & North Africa (excluding high income),1989,360488000000.0
Montenegro,1989,
Mongolia,1989,3576966800.0
Northern Mariana Islands,1989,
Mozambique,1989,
Mauritania,1989,1450647019.0
Mauritius,1989,2181930255.0
Malawi,1989,1590215583.0
Malaysia,1989,38848567631.0
North America,1989,6208140000000.0
Namibia,1989,2535113565.0
New Caledonia,1989,2185082943.0
Niger,1989,2179567108.0
Nigeria,1989,44003061108.0
Nicaragua,1989,1013184746.0
Netherlands,1989,258337000000.0
Norway,1989,102634000000.0
Nepal,1989,3525228153.0
Nauru,1989,
New Zealand,1989,43920222525.0
OECD members,1989,16689700000000.0
Oman,1989,9372171651.0
Other small states,1989,45493666646.0
Pakistan,1989,40171018229.0
Panama,1989,5918469800.0
Peru,1989,22499559086.0
Philippines,1989,48513735779.0
Palau,1989,
Papua New Guinea,1989,3546460177.0
Poland,1989,
Pre-demographic dividend,1989,239960000000.0
Puerto Rico,1989,28161200000.0
"Korea, Dem. People's Rep.",1989,
Portugal,1989,60594092182.0
Paraguay,1989,4757732200.0
West Bank and Gaza,1989,
Pacific island small states,1989,2103638785.0
Post-demographic dividend,1989,16370600000000.0
French Polynesia,1989,2731683490.0
Qatar,1989,6487912088.0
Romania,1989,42105263158.0
Russian Federation,1989,506500000000.0
Rwanda,1989,2405021933.0
South Asia,1989,378113000000.0
Saudi Arabia,1989,95344352822.0
Sudan,1989,21408111111.0
Senegal,1989,6366039353.0
Singapore,1989,30465364739.0
Solomon Islands,1989,172882435.8
Sierra Leone,1989,932974411.9
El Salvador,1989,4372215300.0
San Marino,1989,
Somalia,1989,1092392963.0
Serbia,1989,
Sub-Saharan Africa (excluding high income),1989,318055000000.0
